"player_name","country","metric","value"
"Giorgi Chkhaidze","Georgia","tries","0"
"Giorgi Nemsadze","Georgia","tries","0"
"Giorgi Pruidze","Georgia","tries","0"
"Jaba Bregvadze","Georgia","tries","0"
"Karlen Asieshvili","Georgia","tries","0"
"Konstantine Mikautadze","Georgia","tries","0"
"Lasha Lomidze","Georgia","tries","0"
"Levan Chilachava","Georgia","tries","0"
"Levan Datunashvili","Georgia","tries","0"
"Merab Kvirikashvili","Georgia","tries","0"
"Merab Sharikadze","Georgia","tries","0"
"Mikheil Nariashvili","Georgia","tries","0"
"Murazi Giorgadze","Georgia","tries","0"
"Shalva Mamukashvili","Georgia","tries","0"
"Shalva Sutiashvili","Georgia","tries","0"
"Simon Maisuradze","Georgia","tries","0"
"Tamaz Mchedlidze","Georgia","tries","0"
"Vasil Lobzhanidze","Georgia","tries","0"
"Viktor Kolelishvili","Georgia","tries","0"
"Mamuka Gorgodze","Georgia","carries","32.0"
"Merab Sharikadze","Georgia","carries","27.0"
"Davit Kacharava","Georgia","carries","22.0"
"Merab Kvirikashvili","Georgia","carries","22.0"
"Tamaz Mchedlidze","Georgia","carries","20.0"
"Konstantine Mikautadze","Georgia","carries","20.0"
"Giorgi Tkhilaishvili","Georgia","carries","20.0"
"Karlen Asieshvili","Georgia","carries","16.0"
"Mikheil Nariashvili","Georgia","carries","16.0"
"Shalva Mamukashvili","Georgia","carries","16.0"
"Lasha Lomidze","Georgia","carries","16.0"
"Vasil Lobzhanidze","Georgia","carries","15.0"
"Viktor Kolelishvili","Georgia","carries","15.0"
"Lasha Malaguradze","Georgia","carries","13.0"
"Davit Zirakashvili","Georgia","carries","13.0"
"Alexander Todua","Georgia","carries","12.0"
"Giorgi Nemsadze","Georgia","carries","9.0"
"Levan Datunashvili","Georgia","carries","9.0"
"Giorgi Aptsiauri","Georgia","carries","8.0"
"Shalva Sutiashvili","Georgia","carries","8.0"
"Jaba Bregvadze","Georgia","carries","7.0"
"Beka Tsiklauri","Georgia","carries","5.0"
"Levan Chilachava","Georgia","carries","4.0"
"Giorgi Begadze","Georgia","carries","4.0"
"Giorgi Chkhaidze","Georgia","carries","3.0"
"Murazi Giorgadze","Georgia","carries","2.0"
"Simon Maisuradze","Georgia","carries","1.0"
"Anton Peikrishvili","Georgia","carries","1.0"
"Davit Kacharava","Georgia","matches","4"
"Giorgi Aptsiauri","Georgia","matches","4"
"Giorgi Begadze","Georgia","matches","4"
"Karlen Asieshvili","Georgia","matches","4"
"Konstantine Mikautadze","Georgia","matches","4"
"Lasha Malaguradze","Georgia","matches","4"
"Levan Datunashvili","Georgia","matches","4"
"Mamuka Gorgodze","Georgia","matches","4"
"Merab Sharikadze","Georgia","matches","4"
"Mikheil Nariashvili","Georgia","matches","4"
"Shalva Mamukashvili","Georgia","matches","4"
"Tamaz Mchedlidze","Georgia","matches","4"
"Vasil Lobzhanidze","Georgia","matches","4"
"Viktor Kolelishvili","Georgia","matches","4"
"Davit Zirakashvili","Georgia","matches","3"
"Giorgi Nemsadze","Georgia","matches","3"
"Giorgi Tkhilaishvili","Georgia","matches","3"
"Jaba Bregvadze","Georgia","matches","3"
"Levan Chilachava","Georgia","matches","3"
"Merab Kvirikashvili","Georgia","matches","3"
"Shalva Sutiashvili","Georgia","matches","3"
"Alexander Todua","Georgia","matches","2"
"Beka Tsiklauri","Georgia","matches","2"
"Lasha Lomidze","Georgia","matches","2"
"Murazi Giorgadze","Georgia","matches","2"
"Anton Peikrishvili","Georgia","matches","1"
"Giorgi Chkhaidze","Georgia","matches","1"
"Giorgi Pruidze","Georgia","matches","1"
"Simon Maisuradze","Georgia","matches","1"
"Merab Kvirikashvili","Georgia","metres_made","188.0"
"Tamaz Mchedlidze","Georgia","metres_made","130.0"
"Merab Sharikadze","Georgia","metres_made","91.0"
"Alexander Todua","Georgia","metres_made","87.0"
"Davit Kacharava","Georgia","metres_made","82.0"
"Mamuka Gorgodze","Georgia","metres_made","65.0"
"Giorgi Aptsiauri","Georgia","metres_made","60.0"
"Konstantine Mikautadze","Georgia","metres_made","56.0"
"Vasil Lobzhanidze","Georgia","metres_made","47.0"
"Giorgi Tkhilaishvili","Georgia","metres_made","46.0"
"Levan Datunashvili","Georgia","metres_made","46.0"
"Beka Tsiklauri","Georgia","metres_made","42.0"
"Lasha Malaguradze","Georgia","metres_made","37.0"
"Viktor Kolelishvili","Georgia","metres_made","36.0"
"Karlen Asieshvili","Georgia","metres_made","24.0"
"Lasha Lomidze","Georgia","metres_made","21.0"
"Giorgi Nemsadze","Georgia","metres_made","21.0"
"Davit Zirakashvili","Georgia","metres_made","20.0"
"Shalva Mamukashvili","Georgia","metres_made","18.0"
"Giorgi Begadze","Georgia","metres_made","17.0"
"Mikheil Nariashvili","Georgia","metres_made","16.0"
"Levan Chilachava","Georgia","metres_made","13.0"
"Murazi Giorgadze","Georgia","metres_made","5.0"
"Shalva Sutiashvili","Georgia","metres_made","4.0"
"Giorgi Chkhaidze","Georgia","metres_made","1.0"
"Jaba Bregvadze","Georgia","metres_made","1.0"
"Mamuka Gorgodze","Georgia","carries_over_gain_line","13.0"
"Merab Sharikadze","Georgia","carries_over_gain_line","13.0"
"Konstantine Mikautadze","Georgia","carries_over_gain_line","10.0"
"Giorgi Tkhilaishvili","Georgia","carries_over_gain_line","9.0"
"Davit Zirakashvili","Georgia","carries_over_gain_line","9.0"
"Viktor Kolelishvili","Georgia","carries_over_gain_line","8.0"
"Davit Kacharava","Georgia","carries_over_gain_line","8.0"
"Karlen Asieshvili","Georgia","carries_over_gain_line","7.0"
"Mikheil Nariashvili","Georgia","carries_over_gain_line","6.0"
"Tamaz Mchedlidze","Georgia","carries_over_gain_line","5.0"
"Lasha Malaguradze","Georgia","carries_over_gain_line","4.0"
"Merab Kvirikashvili","Georgia","carries_over_gain_line","4.0"
"Levan Datunashvili","Georgia","carries_over_gain_line","4.0"
"Giorgi Nemsadze","Georgia","carries_over_gain_line","4.0"
"Vasil Lobzhanidze","Georgia","carries_over_gain_line","3.0"
"Shalva Mamukashvili","Georgia","carries_over_gain_line","3.0"
"Levan Chilachava","Georgia","carries_over_gain_line","3.0"
"Shalva Sutiashvili","Georgia","carries_over_gain_line","3.0"
"Alexander Todua","Georgia","carries_over_gain_line","2.0"
"Lasha Lomidze","Georgia","carries_over_gain_line","2.0"
"Jaba Bregvadze","Georgia","carries_over_gain_line","1.0"
"Giorgi Begadze","Georgia","carries_over_gain_line","1.0"
"Murazi Giorgadze","Georgia","carries_over_gain_line","1.0"
"Giorgi Chkhaidze","Georgia","carries_over_gain_line","1.0"
"Jaba Bregvadze","Georgia","lineouts_won","25.0"
"Shalva Mamukashvili","Georgia","lineouts_won","15.0"
"Giorgi Tkhilaishvili","Georgia","lineouts_won","2.0"
"Simon Maisuradze","Georgia","lineouts_won","2.0"
"Giorgi Aptsiauri","Georgia","lineouts_won","1.0"
"Mamuka Gorgodze","Georgia","offloads_made","8.0"
"Tamaz Mchedlidze","Georgia","offloads_made","6.0"
"Levan Datunashvili","Georgia","offloads_made","3.0"
"Konstantine Mikautadze","Georgia","offloads_made","3.0"
"Lasha Lomidze","Georgia","offloads_made","3.0"
"Vasil Lobzhanidze","Georgia","offloads_made","2.0"
"Merab Sharikadze","Georgia","offloads_made","2.0"
"Viktor Kolelishvili","Georgia","offloads_made","2.0"
"Giorgi Tkhilaishvili","Georgia","offloads_made","2.0"
"Shalva Sutiashvili","Georgia","offloads_made","1.0"
"Mikheil Nariashvili","Georgia","offloads_made","1.0"
"Giorgi Begadze","Georgia","offloads_made","1.0"
"Shalva Mamukashvili","Georgia","offloads_made","1.0"
"Davit Zirakashvili","Georgia","offloads_made","1.0"
"Giorgi Nemsadze","Georgia","lineout_steals","1.0"
"Giorgi Chkhaidze","Georgia","lineout_steals","1.0"
"Mamuka Gorgodze","Georgia","lineout_steals","1.0"
"Mamuka Gorgodze","Georgia","turnovers_won","7.0"
"Davit Kacharava","Georgia","turnovers_won","7.0"
"Giorgi Aptsiauri","Georgia","turnovers_won","3.0"
"Merab Sharikadze","Georgia","turnovers_won","3.0"
"Giorgi Tkhilaishvili","Georgia","turnovers_won","2.0"
"Tamaz Mchedlidze","Georgia","turnovers_won","2.0"
"Giorgi Pruidze","Georgia","turnovers_won","1.0"
"Davit Zirakashvili","Georgia","turnovers_won","1.0"
"Giorgi Chkhaidze","Georgia","turnovers_won","1.0"
"Merab Kvirikashvili","Georgia","turnovers_won","1.0"
"Shalva Sutiashvili","Georgia","turnovers_won","1.0"
"Viktor Kolelishvili","Georgia","turnovers_won","1.0"
"Jaba Bregvadze","Georgia","turnovers_won","1.0"
"Lasha Malaguradze","Georgia","turnovers_won","1.0"
"Lasha Lomidze","Georgia","turnovers_won","1.0"
"Konstantine Mikautadze","Georgia","turnovers_won","1.0"
"Alexander Todua","Georgia","turnovers_won","1.0"
"Beka Tsiklauri","Georgia","turnovers_won","1.0"
"Vasil Lobzhanidze","Georgia","turnovers_won","1.0"
"Levan Chilachava","Georgia","turnovers_won","1.0"
"Dean Mumm","Australia","matches","5"
"Kane Douglas","Australia","matches","5"
"Kurtley Beale","Australia","matches","5"
"Nick Phipps","Australia","matches","5"
"Rob Simmons","Australia","matches","5"
"Scott Sio","Australia","matches","5"
"Sekope Kepu","Australia","matches","5"
"Tatafu Polota-Nau","Australia","matches","5"
"Tevita Kuridrani","Australia","matches","5"
"Adam Ashley-Cooper","Australia","matches","4"
"Ben McCalman","Australia","matches","4"
"Bernard Foley","Australia","matches","4"
"Greg Holmes","Australia","matches","4"
"James Slipper","Australia","matches","4"
"Matt Giteau","Australia","matches","4"
"Matt Toomua","Australia","matches","4"
"Scott Fardy","Australia","matches","4"
"Stephen Moore","Australia","matches","4"
"Will Genia","Australia","matches","4"
"David Pocock","Australia","matches","3"
"Drew Mitchell","Australia","matches","3"
"Israel Folau","Australia","matches","3"
"Michael Hooper","Australia","matches","3"
"Rob Horne","Australia","matches","2"
"Sean McMahon","Australia","matches","2"
"Will Skelton","Australia","matches","2"
"Henry Speight","Australia","matches","1"
"Joseph Tomane","Australia","matches","1"
"Quade Cooper","Australia","matches","1"
"Toby Smith","Australia","matches","1"
"Wycliff Palu","Australia","matches","1"
"Ben McCalman","Australia","carries_over_gain_line","17.0"
"Israel Folau","Australia","carries_over_gain_line","16.0"
"Drew Mitchell","Australia","carries_over_gain_line","15.0"
"Bernard Foley","Australia","carries_over_gain_line","15.0"
"Tevita Kuridrani","Australia","carries_over_gain_line","15.0"
"David Pocock","Australia","carries_over_gain_line","13.0"
"Scott Sio","Australia","carries_over_gain_line","11.0"
"Scott Fardy","Australia","carries_over_gain_line","10.0"
"Kurtley Beale","Australia","carries_over_gain_line","9.0"
"Matt Giteau","Australia","carries_over_gain_line","7.0"
"Michael Hooper","Australia","carries_over_gain_line","7.0"
"Henry Speight","Australia","carries_over_gain_line","7.0"
"Adam Ashley-Cooper","Australia","carries_over_gain_line","6.0"
"Rob Simmons","Australia","carries_over_gain_line","6.0"
"Matt Toomua","Australia","carries_over_gain_line","6.0"
"Sean McMahon","Australia","carries_over_gain_line","5.0"
"Quade Cooper","Australia","carries_over_gain_line","5.0"
"Sekope Kepu","Australia","carries_over_gain_line","5.0"
"Will Genia","Australia","carries_over_gain_line","5.0"
"Will Skelton","Australia","carries_over_gain_line","5.0"
"Kane Douglas","Australia","carries_over_gain_line","4.0"
"Toby Smith","Australia","carries_over_gain_line","3.0"
"Stephen Moore","Australia","carries_over_gain_line","3.0"
"Joseph Tomane","Australia","carries_over_gain_line","3.0"
"Rob Horne","Australia","carries_over_gain_line","3.0"
"Greg Holmes","Australia","carries_over_gain_line","2.0"
"Dean Mumm","Australia","carries_over_gain_line","2.0"
"Nick Phipps","Australia","carries_over_gain_line","2.0"
"James Slipper","Australia","carries_over_gain_line","2.0"
"Tatafu Polota-Nau","Australia","carries_over_gain_line","1.0"
"David Pocock","Australia","turnovers_won","10.0"
"Scott Fardy","Australia","turnovers_won","3.0"
"Dean Mumm","Australia","turnovers_won","3.0"
"Adam Ashley-Cooper","Australia","turnovers_won","2.0"
"Kurtley Beale","Australia","turnovers_won","2.0"
"Ben McCalman","Australia","turnovers_won","2.0"
"Kane Douglas","Australia","turnovers_won","2.0"
"Scott Sio","Australia","turnovers_won","2.0"
"Tevita Kuridrani","Australia","turnovers_won","2.0"
"Sekope Kepu","Australia","turnovers_won","1.0"
"Joseph Tomane","Australia","turnovers_won","1.0"
"Israel Folau","Australia","turnovers_won","1.0"
"Michael Hooper","Australia","turnovers_won","1.0"
"Wycliff Palu","Australia","turnovers_won","1.0"
"Bernard Foley","Australia","turnovers_won","1.0"
"Quade Cooper","Australia","turnovers_won","1.0"
"Matt Giteau","Australia","turnovers_won","1.0"
"Bernard Foley","Australia","carries","37.0"
"Tevita Kuridrani","Australia","carries","31.0"
"Drew Mitchell","Australia","carries","28.0"
"Israel Folau","Australia","carries","28.0"
"Ben McCalman","Australia","carries","28.0"
"Scott Fardy","Australia","carries","27.0"
"Rob Simmons","Australia","carries","27.0"
"Kurtley Beale","Australia","carries","26.0"
"Matt Giteau","Australia","carries","24.0"
"Adam Ashley-Cooper","Australia","carries","21.0"
"Stephen Moore","Australia","carries","18.0"
"David Pocock","Australia","carries","18.0"
"Michael Hooper","Australia","carries","18.0"
"Matt Toomua","Australia","carries","14.0"
"Sean McMahon","Australia","carries","14.0"
"Kane Douglas","Australia","carries","14.0"
"Scott Sio","Australia","carries","14.0"
"Henry Speight","Australia","carries","12.0"
"Quade Cooper","Australia","carries","11.0"
"Will Genia","Australia","carries","11.0"
"Joseph Tomane","Australia","carries","10.0"
"Dean Mumm","Australia","carries","9.0"
"James Slipper","Australia","carries","8.0"
"Will Skelton","Australia","carries","8.0"
"Sekope Kepu","Australia","carries","8.0"
"Rob Horne","Australia","carries","7.0"
"Greg Holmes","Australia","carries","7.0"
"Nick Phipps","Australia","carries","5.0"
"Tatafu Polota-Nau","Australia","carries","4.0"
"Toby Smith","Australia","carries","3.0"
"Adam Ashley-Cooper","Australia","metres_made","207.0"
"Israel Folau","Australia","metres_made","204.0"
"Drew Mitchell","Australia","metres_made","202.0"
"Bernard Foley","Australia","metres_made","160.0"
"Kurtley Beale","Australia","metres_made","159.0"
"Tevita Kuridrani","Australia","metres_made","124.0"
"Henry Speight","Australia","metres_made","105.0"
"Joseph Tomane","Australia","metres_made","104.0"
"Ben McCalman","Australia","metres_made","90.0"
"Sean McMahon","Australia","metres_made","86.0"
"Quade Cooper","Australia","metres_made","66.0"
"Matt Giteau","Australia","metres_made","63.0"
"Matt Toomua","Australia","metres_made","63.0"
"Michael Hooper","Australia","metres_made","43.0"
"David Pocock","Australia","metres_made","38.0"
"Rob Simmons","Australia","metres_made","37.0"
"Scott Fardy","Australia","metres_made","33.0"
"Rob Horne","Australia","metres_made","29.0"
"Dean Mumm","Australia","metres_made","26.0"
"Will Genia","Australia","metres_made","26.0"
"Nick Phipps","Australia","metres_made","26.0"
"Will Skelton","Australia","metres_made","25.0"
"Scott Sio","Australia","metres_made","24.0"
"Toby Smith","Australia","metres_made","19.0"
"Sekope Kepu","Australia","metres_made","18.0"
"Stephen Moore","Australia","metres_made","14.0"
"Greg Holmes","Australia","metres_made","10.0"
"James Slipper","Australia","metres_made","10.0"
"Kane Douglas","Australia","metres_made","8.0"
"Tatafu Polota-Nau","Australia","metres_made","2.0"
"Kurtley Beale","Australia","offloads_made","6.0"
"Ben McCalman","Australia","offloads_made","3.0"
"Bernard Foley","Australia","offloads_made","2.0"
"Israel Folau","Australia","offloads_made","2.0"
"David Pocock","Australia","offloads_made","2.0"
"Tevita Kuridrani","Australia","offloads_made","2.0"
"Stephen Moore","Australia","offloads_made","1.0"
"Sean McMahon","Australia","offloads_made","1.0"
"Sekope Kepu","Australia","offloads_made","1.0"
"Will Genia","Australia","offloads_made","1.0"
"Rob Simmons","Australia","offloads_made","1.0"
"Nick Phipps","Australia","offloads_made","1.0"
"Joseph Tomane","Australia","offloads_made","1.0"
"Michael Hooper","Australia","offloads_made","1.0"
"Matt Toomua","Australia","offloads_made","1.0"
"Adam Ashley-Cooper","Australia","offloads_made","1.0"
"Henry Speight","Australia","offloads_made","1.0"
"Greg Holmes","Australia","offloads_made","1.0"
"Stephen Moore","Australia","lineouts_won","36.0"
"Tatafu Polota-Nau","Australia","lineouts_won","19.0"
"Drew Mitchell","Australia","lineouts_won","2.0"
"Israel Folau","Australia","lineouts_won","1.0"
"Bernard Foley","Australia","clean_breaks","7.0"
"Drew Mitchell","Australia","clean_breaks","6.0"
"Israel Folau","Australia","clean_breaks","4.0"
"Tevita Kuridrani","Australia","clean_breaks","4.0"
"Kurtley Beale","Australia","clean_breaks","4.0"
"Adam Ashley-Cooper","Australia","clean_breaks","4.0"
"Joseph Tomane","Australia","clean_breaks","3.0"
"Sean McMahon","Australia","clean_breaks","3.0"
"Ben McCalman","Australia","clean_breaks","3.0"
"Henry Speight","Australia","clean_breaks","2.0"
"Sekope Kepu","Australia","clean_breaks","1.0"
"Scott Fardy","Australia","clean_breaks","1.0"
"Matt Toomua","Australia","clean_breaks","1.0"
"Toby Smith","Australia","clean_breaks","1.0"
"Quade Cooper","Australia","clean_breaks","1.0"
"Matt Giteau","Australia","clean_breaks","1.0"
"Nick Phipps","Australia","clean_breaks","1.0"
"Dean Mumm","Australia","lineout_steals","4.0"
"Rob Simmons","Australia","lineout_steals","3.0"
"Ben McCalman","Australia","lineout_steals","1.0"
"Drew Mitchell","Australia","tries","4"
"Ben McCalman","Australia","tries","2"
"Bernard Foley","Australia","tries","2"
"David Pocock","Australia","tries","2"
"Sean McMahon","Australia","tries","2"
"Tevita Kuridrani","Australia","tries","2"
"Adam Ashley-Cooper","Australia","tries","1"
"Dean Mumm","Australia","tries","1"
"Henry Speight","Australia","tries","1"
"Joseph Tomane","Australia","tries","1"
"Matt Giteau","Australia","tries","1"
"Matt Toomua","Australia","tries","1"
"Michael Hooper","Australia","tries","1"
"Sekope Kepu","Australia","tries","1"
"Greg Holmes","Australia","tries","0"
"Israel Folau","Australia","tries","0"
"James Slipper","Australia","tries","0"
"Kane Douglas","Australia","tries","0"
"Kurtley Beale","Australia","tries","0"
"Nick Phipps","Australia","tries","0"
"Quade Cooper","Australia","tries","0"
"Rob Horne","Australia","tries","0"
"Rob Simmons","Australia","tries","0"
"Scott Fardy","Australia","tries","0"
"Scott Sio","Australia","tries","0"
"Stephen Moore","Australia","tries","0"
"Tatafu Polota-Nau","Australia","tries","0"
"Toby Smith","Australia","tries","0"
"Will Genia","Australia","tries","0"
"Will Skelton","Australia","tries","0"
"Wycliff Palu","Australia","tries","0"
"Halani 'Aulika","Tonga","matches","4"
"Kurt Morath","Tonga","matches","4"
"Siale Piutau","Tonga","matches","4"
"Sila Puafisi","Tonga","matches","4"
"Sione Kalamafoni","Tonga","matches","4"
"Sonatane Takulua","Tonga","matches","4"
"Telusa Veainu","Tonga","matches","4"
"Tukulua Lokotui","Tonga","matches","4"
"Viliami Ma'afu","Tonga","matches","4"
"Vungakoto Lilo","Tonga","matches","4"
"Elvis Taione","Tonga","matches","3"
"Fetu'u Vainikolo","Tonga","matches","3"
"Jack Ram","Tonga","matches","3"
"Joseph Tuineau","Tonga","matches","3"
"Latiume Fosita","Tonga","matches","3"
"Nili Latu","Tonga","matches","3"
"Paula Ngauamo","Tonga","matches","3"
"Samisoni Fisilau","Tonga","matches","3"
"Sione Piukala","Tonga","matches","3"
"Sitiveni Mafi","Tonga","matches","3"
"Soane Tonga'uiha","Tonga","matches","3"
"Sona Taumalolo","Tonga","matches","3"
"Will Helu","Tonga","matches","3"
"Aleki Lutui","Tonga","matches","2"
"David Halaifonua","Tonga","matches","2"
"Hale T Pole","Tonga","matches","2"
"Opeti Fonua","Tonga","matches","2"
"Tevita Mailau","Tonga","matches","2"
"Viliami Tahitua","Tonga","matches","1"
"Jack Ram","Tonga","tries","2"
"Telusa Veainu","Tonga","tries","2"
"Fetu'u Vainikolo","Tonga","tries","1"
"Kurt Morath","Tonga","tries","1"
"Latiume Fosita","Tonga","tries","1"
"Soane Tonga'uiha","Tonga","tries","1"
"Aleki Lutui","Tonga","tries","0"
"David Halaifonua","Tonga","tries","0"
"Elvis Taione","Tonga","tries","0"
"Halani 'Aulika","Tonga","tries","0"
"Hale T Pole","Tonga","tries","0"
"Joseph Tuineau","Tonga","tries","0"
"Nili Latu","Tonga","tries","0"
"Opeti Fonua","Tonga","tries","0"
"Paula Ngauamo","Tonga","tries","0"
"Samisoni Fisilau","Tonga","tries","0"
"Siale Piutau","Tonga","tries","0"
"Sila Puafisi","Tonga","tries","0"
"Sione Kalamafoni","Tonga","tries","0"
"Sione Piukala","Tonga","tries","0"
"Sitiveni Mafi","Tonga","tries","0"
"Sona Taumalolo","Tonga","tries","0"
"Sonatane Takulua","Tonga","tries","0"
"Tevita Mailau","Tonga","tries","0"
"Tukulua Lokotui","Tonga","tries","0"
"Viliami Ma'afu","Tonga","tries","0"
"Viliami Tahitua","Tonga","tries","0"
"Vungakoto Lilo","Tonga","tries","0"
"Will Helu","Tonga","tries","0"
"Sione Kalamafoni","Tonga","carries","48.0"
"Vungakoto Lilo","Tonga","carries","46.0"
"Viliami Ma'afu","Tonga","carries","44.0"
"Siale Piutau","Tonga","carries","36.0"
"Telusa Veainu","Tonga","carries","36.0"
"Nili Latu","Tonga","carries","35.0"
"Fetu'u Vainikolo","Tonga","carries","27.0"
"Jack Ram","Tonga","carries","22.0"
"Halani 'Aulika","Tonga","carries","19.0"
"Latiume Fosita","Tonga","carries","19.0"
"Sonatane Takulua","Tonga","carries","18.0"
"Joseph Tuineau","Tonga","carries","17.0"
"Sione Piukala","Tonga","carries","17.0"
"Elvis Taione","Tonga","carries","17.0"
"Opeti Fonua","Tonga","carries","16.0"
"Soane Tonga'uiha","Tonga","carries","15.0"
"Sona Taumalolo","Tonga","carries","14.0"
"Tukulua Lokotui","Tonga","carries","14.0"
"Paula Ngauamo","Tonga","carries","13.0"
"Sitiveni Mafi","Tonga","carries","13.0"
"David Halaifonua","Tonga","carries","12.0"
"Hale T Pole","Tonga","carries","11.0"
"Aleki Lutui","Tonga","carries","11.0"
"Kurt Morath","Tonga","carries","9.0"
"Sila Puafisi","Tonga","carries","7.0"
"Will Helu","Tonga","carries","7.0"
"Viliami Tahitua","Tonga","carries","5.0"
"Samisoni Fisilau","Tonga","carries","4.0"
"Tevita Mailau","Tonga","carries","2.0"
"Elvis Taione","Tonga","lineouts_won","16.0"
"Paula Ngauamo","Tonga","lineouts_won","11.0"
"Aleki Lutui","Tonga","lineouts_won","11.0"
"Nili Latu","Tonga","lineouts_won","1.0"
"Fetu'u Vainikolo","Tonga","lineouts_won","1.0"
"Telusa Veainu","Tonga","metres_made","351.0"
"Vungakoto Lilo","Tonga","metres_made","260.0"
"Fetu'u Vainikolo","Tonga","metres_made","147.0"
"Siale Piutau","Tonga","metres_made","133.0"
"Jack Ram","Tonga","metres_made","82.0"
"David Halaifonua","Tonga","metres_made","79.0"
"Opeti Fonua","Tonga","metres_made","73.0"
"Latiume Fosita","Tonga","metres_made","71.0"
"Sione Kalamafoni","Tonga","metres_made","66.0"
"Viliami Ma'afu","Tonga","metres_made","60.0"
"Hale T Pole","Tonga","metres_made","48.0"
"Sione Piukala","Tonga","metres_made","48.0"
"Nili Latu","Tonga","metres_made","47.0"
"Joseph Tuineau","Tonga","metres_made","37.0"
"Sonatane Takulua","Tonga","metres_made","34.0"
"Soane Tonga'uiha","Tonga","metres_made","30.0"
"Sitiveni Mafi","Tonga","metres_made","29.0"
"Will Helu","Tonga","metres_made","26.0"
"Elvis Taione","Tonga","metres_made","22.0"
"Tukulua Lokotui","Tonga","metres_made","20.0"
"Halani 'Aulika","Tonga","metres_made","20.0"
"Sona Taumalolo","Tonga","metres_made","20.0"
"Samisoni Fisilau","Tonga","metres_made","15.0"
"Sila Puafisi","Tonga","metres_made","14.0"
"Viliami Tahitua","Tonga","metres_made","13.0"
"Kurt Morath","Tonga","metres_made","9.0"
"Paula Ngauamo","Tonga","metres_made","7.0"
"Aleki Lutui","Tonga","metres_made","7.0"
"Tevita Mailau","Tonga","metres_made","1.0"
"Fetu'u Vainikolo","Tonga","offloads_made","5.0"
"Viliami Ma'afu","Tonga","offloads_made","5.0"
"Jack Ram","Tonga","offloads_made","4.0"
"Soane Tonga'uiha","Tonga","offloads_made","3.0"
"Nili Latu","Tonga","offloads_made","3.0"
"David Halaifonua","Tonga","offloads_made","3.0"
"Sona Taumalolo","Tonga","offloads_made","3.0"
"Siale Piutau","Tonga","offloads_made","2.0"
"Aleki Lutui","Tonga","offloads_made","2.0"
"Tukulua Lokotui","Tonga","offloads_made","2.0"
"Kurt Morath","Tonga","offloads_made","2.0"
"Sione Piukala","Tonga","offloads_made","2.0"
"Joseph Tuineau","Tonga","offloads_made","2.0"
"Samisoni Fisilau","Tonga","offloads_made","2.0"
"Sila Puafisi","Tonga","offloads_made","1.0"
"Viliami Tahitua","Tonga","offloads_made","1.0"
"Hale T Pole","Tonga","offloads_made","1.0"
"Vungakoto Lilo","Tonga","offloads_made","1.0"
"Opeti Fonua","Tonga","offloads_made","1.0"
"Halani 'Aulika","Tonga","offloads_made","1.0"
"Sonatane Takulua","Tonga","offloads_made","1.0"
"Siale Piutau","Tonga","carries_over_gain_line","17.0"
"Vungakoto Lilo","Tonga","carries_over_gain_line","17.0"
"Nili Latu","Tonga","carries_over_gain_line","16.0"
"Viliami Ma'afu","Tonga","carries_over_gain_line","16.0"
"Sione Kalamafoni","Tonga","carries_over_gain_line","16.0"
"Telusa Veainu","Tonga","carries_over_gain_line","15.0"
"Fetu'u Vainikolo","Tonga","carries_over_gain_line","14.0"
"Sione Piukala","Tonga","carries_over_gain_line","10.0"
"Sitiveni Mafi","Tonga","carries_over_gain_line","9.0"
"Latiume Fosita","Tonga","carries_over_gain_line","9.0"
"Opeti Fonua","Tonga","carries_over_gain_line","9.0"
"Elvis Taione","Tonga","carries_over_gain_line","8.0"
"Joseph Tuineau","Tonga","carries_over_gain_line","8.0"
"Jack Ram","Tonga","carries_over_gain_line","8.0"
"Halani 'Aulika","Tonga","carries_over_gain_line","7.0"
"Sona Taumalolo","Tonga","carries_over_gain_line","7.0"
"Soane Tonga'uiha","Tonga","carries_over_gain_line","7.0"
"Sonatane Takulua","Tonga","carries_over_gain_line","6.0"
"Paula Ngauamo","Tonga","carries_over_gain_line","5.0"
"Tukulua Lokotui","Tonga","carries_over_gain_line","4.0"
"Kurt Morath","Tonga","carries_over_gain_line","4.0"
"David Halaifonua","Tonga","carries_over_gain_line","4.0"
"Samisoni Fisilau","Tonga","carries_over_gain_line","2.0"
"Hale T Pole","Tonga","carries_over_gain_line","2.0"
"Aleki Lutui","Tonga","carries_over_gain_line","2.0"
"Viliami Tahitua","Tonga","carries_over_gain_line","2.0"
"Sila Puafisi","Tonga","carries_over_gain_line","2.0"
"Will Helu","Tonga","carries_over_gain_line","2.0"
"Tevita Mailau","Tonga","carries_over_gain_line","1.0"
"Telusa Veainu","Tonga","clean_breaks","8.0"
"Fetu'u Vainikolo","Tonga","clean_breaks","4.0"
"Latiume Fosita","Tonga","clean_breaks","3.0"
"Vungakoto Lilo","Tonga","clean_breaks","3.0"
"Hale T Pole","Tonga","clean_breaks","2.0"
"David Halaifonua","Tonga","clean_breaks","2.0"
"Siale Piutau","Tonga","clean_breaks","2.0"
"Jack Ram","Tonga","clean_breaks","2.0"
"Joseph Tuineau","Tonga","clean_breaks","1.0"
"Sione Kalamafoni","Tonga","clean_breaks","1.0"
"Soane Tonga'uiha","Tonga","clean_breaks","1.0"
"Sonatane Takulua","Tonga","clean_breaks","1.0"
"Hale T Pole","Tonga","lineout_steals","1.0"
